,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,pitch,zcr,rmse,speaking_rate
1044_IWL_FEA_XX.wav,-319.4536,124.46735,-2.0239668,31.149435,-8.904957,-2.2409447e-05,0.05196340460526316,0.06738316,2.635963718820862
1044_IWL_HAP_XX.wav,-331.85156,136.69438,8.524898,33.207275,-11.533517,-9.203388e-06,0.04896375868055555,0.05099741,2.902902494331066
1044_IWL_NEU_XX.wav,-378.36063,144.18117,5.6779995,44.90141,-20.023357,4.5524766e-07,0.048969268798828125,0.02311417,2.9696598639455782
1044_IWL_SAD_XX.wav,-431.4066,153.91943,11.0453005,52.328285,-18.917805,-1.831613e-05,0.040535835597826086,0.010682225,2.669342403628118
1044_IWW_ANG_XX.wav,-348.3095,124.529884,14.7522745,37.46932,-7.953926,-1.0868595e-06,0.05220342839805825,0.03955528,2.3690249433106576
1044_IWW_DIS_XX.wav,-335.5176,133.27667,-0.010569811,39.564377,-11.763899,-5.3220965e-06,0.06751251220703125,0.038484227,2.9696598639455782
1044_IWW_FEA_XX.wav,-378.25403,127.67612,10.6053295,44.653267,-7.308714,-5.599125e-06,0.05498798076923077,0.025348887,2.702721088435374
1044_IWW_HAP_XX.wav,-373.37332,126.22142,11.666308,41.379196,-7.5343943,-6.01794e-06,0.06426323784722222,0.020373454,2.5025396825396826
1044_IWW_NEU_XX.wav,-378.70804,135.67638,2.346246,50.06736,-13.064194,2.0557695e-06,0.057880401611328125,0.020564556,2.9696598639455782
1044_IWW_SAD_XX.wav,-438.22003,142.41963,12.615024,57.93557,-12.725317,-7.38375e-07,0.043405424288617885,0.009127219,2.836190476190476
1044_MTI_ANG_XX.wav,-289.8564,112.11948,17.86469,35.737198,-6.03053,5.6701406e-06,0.05161521709070797,0.095758945,2.6026303854875286
1044_MTI_DIS_XX.wav,-352.5535,137.12518,16.575277,45.106693,-7.3594785,-1.049812e-05,0.04341571514423077,0.042740166,3.0030385487528344
1044_MTI_FEA_XX.wav,-387.27493,137.89316,23.009565,47.77727,-10.683579,-9.364237e-06,0.04050958806818182,0.030276405,2.5359183673469388
1044_MTI_HAP_XX.wav,-387.8622,141.22331,20.241291,50.127003,-8.9194975,-2.3052307e-05,0.04090711805555555,0.027489856,2.702721088435374
1044_MTI_NEU_XX.wav,-386.20532,133.10706,21.180367,50.882717,-8.565329,-5.5312526e-06,0.04672142767137097,0.024344224,2.8695238095238094
1044_MTI_SAD_XX.wav,-442.5906,148.84396,15.784342,57.73455,-14.3728,3.4288719e-06,0.03863328503024194,0.010925206,2.8695238095238094
1044_TAI_ANG_XX.wav,-327.16577,119.68055,14.274284,50.948112,-14.118148,-2.3277762e-05,0.07058771306818182,0.054126598,2.5359183673469388
1044_TAI_DIS_XX.wav,-276.32153,101.859,16.41996,34.37114,-8.834382,-1.3162697e-05,0.07995793269230769,0.079110555,3.0030385487528344
1044_TAI_FEA_XX.wav,-385.3959,123.39331,15.97578,56.38357,-12.786266,2.49488e-06,0.06914238457207207,0.019869085,2.569251700680272
1044_TAI_HAP_XX.wav,-361.78613,121.56372,16.788956,50.14243,-14.238171,-1.7051589e-05,0.058446833517699116,0.03249407,2.6026303854875286
1044_TAI_NEU_XX.wav,-406.70425,135.57727,12.290396,63.70079,-14.441461,-5.073184e-06,0.052738131009615385,0.01566412,3.0030385487528344
1044_TAI_SAD_XX.wav,-443.452,139.21614,16.124731,64.98261,-15.611755,-7.691054e-06,0.05069580078125,0.008943468,2.769478458049887
1044_TIE_ANG_XX.wav,-335.16882,118.59509,11.959823,43.920208,-1.630884,-9.476175e-07,0.05794749540441176,0.044444144,3.1364625850340135
1044_TIE_DIS_XX.wav,-302.70135,117.210335,-6.4404397,39.206814,-0.38017303,-9.23219e-06,0.0779939177852349,0.06377471,3.436780045351474
1044_TIE_FEA_XX.wav,-363.18408,121.6942,2.4403653,50.43721,-3.171579,-1.0313559e-05,0.07028579711914062,0.022122376,2.9696598639455782
1044_TIE_HAP_XX.wav,-369.3822,137.08543,0.42117792,49.3876,-9.325004,-1.2933662e-05,0.06021822415865385,0.022690117,2.4024036281179137
1044_TIE_NEU_XX.wav,-389.45642,139.40681,4.637546,50.160416,-13.457684,-1.3864505e-05,0.05078125,0.017215304,2.569251700680272
1044_TIE_SAD_XX.wav,-424.24112,141.95091,8.872387,56.29797,-9.615484,-8.0164966e-07,0.04882067032442748,0.010641098,3.0364172335600905
1044_TSI_ANG_XX.wav,-295.1067,88.79456,8.5877285,44.183994,-10.523649,-1.4259117e-05,0.124267578125,0.07001079,2.4024036281179137
1044_TSI_DIS_XX.wav,-303.58664,92.546234,7.058786,45.018482,-6.886003,-1.0201601e-05,0.1287508877840909,0.04310312,2.5359183673469388
1044_TSI_FEA_XX.wav,-341.91345,99.088394,13.936254,46.653633,-2.735096,9.250194e-06,0.09375939002403846,0.04323742,2.4024036281179137
1044_TSI_HAP_XX.wav,-367.6417,113.7264,2.792467,60.84465,-15.759255,-2.4719625e-06,0.11252325148809524,0.020351943,2.43578231292517
1044_TSI_NEU_XX.wav,-378.92908,108.90253,15.977403,55.93025,-7.2072277,-1.0138885e-05,0.09470880681818182,0.020341,2.5359183673469388
1044_TSI_SAD_XX.wav,-403.90005,127.07682,3.9949615,62.631073,-19.862198,-1.0862076e-05,0.09981105638586957,0.010661616,2.1354648526077096
1044_WSI_ANG_XX.wav,-266.0877,103.67945,-10.837396,40.365784,-11.347744,-2.2289263e-05,0.11922836303710938,0.093930855,2.9696598639455782
1044_WSI_DIS_XX.wav,-294.7424,114.94812,-6.291607,40.178505,-7.9432797,1.9307628e-05,0.09271185247747747,0.06146415,2.569251700680272
1044_WSI_FEA_XX.wav,-300.66138,109.42363,0.2921192,33.62201,-3.364516,5.585452e-07,0.08554048627336448,0.058176965,2.4691609977324265
1044_WSI_HAP_XX.wav,-377.31375,134.8574,1.6776669,51.222076,-15.000288,-1.2730549e-06,0.08310450185643564,0.01718369,2.3356916099773244
1044_WSI_NEU_XX.wav,-383.57465,133.55019,7.6588755,50.80989,-15.038098,-8.832938e-06,0.06966980502136752,0.019005759,2.702721088435374
1044_WSI_SAD_XX.wav,-437.76962,142.16771,2.7893624,66.07442,-20.343418,-8.497192e-06,0.06424139242256637,0.0075775636,2.6026303854875286
1045_DFA_ANG_XX.wav,-363.81723,128.81718,4.300408,45.196053,-2.3879821,-4.4262873e-07,0.054496626420454546,0.03056965,2.5359183673469388
1045_DFA_DIS_XX.wav,-429.13354,147.74913,9.967774,55.74109,-8.730901,-7.119326e-06,0.04162493322649573,0.010584242,2.702721088435374
1045_DFA_FEA_XX.wav,-440.70282,136.02374,11.063398,65.2973,-13.5121565,-5.601479e-06,0.04581497061965812,0.009155245,2.702721088435374
1045_DFA_HAP_XX.wav,-407.99078,131.85426,6.139618,58.81426,-7.782638,-3.166758e-06,0.05059018342391304,0.01616088,2.1354648526077096
1045_DFA_NEU_XX.wav,-401.5318,141.74844,3.9868262,55.010838,-9.6051,9.956489e-07,0.05928918087121212,0.014415374,2.282721088435374
1045_DFA_SAD_XX.wav,-466.99054,148.95209,8.966703,72.95304,-18.41758,-8.515692e-06,0.038527268629807696,0.006466431,2.4024036281179137
1045_IEO_ANG_HI.wav,-224.34193,86.68085,-24.98043,38.018955,-21.736057,-2.2833163e-05,0.09321850801991151,0.16579142,2.6026303854875286
1045_IEO_ANG_LO.wav,-382.66754,132.51099,11.238689,45.451813,-15.799784,-9.158223e-06,0.061190714878318585,0.019098636,2.6026303854875286
1045_IEO_ANG_MD.wav,-361.9654,139.788,5.5382857,41.430218,-22.601885,9.89027e-06,0.05906982421875,0.025583828,1.8351927437641724
1045_IEO_DIS_HI.wav,-435.57935,148.22194,12.016122,54.45388,-23.80919,1.0027222e-05,0.05267237103174603,0.008666485,2.902902494331066
1045_IEO_DIS_LO.wav,-452.1772,157.47957,10.00488,58.04858,-25.749723,-1.7104652e-05,0.04123263888888889,0.007913193,2.06875283446712
1045_IEO_DIS_MD.wav,-424.6741,142.44652,17.64181,46.274174,-17.545643,-9.328679e-06,0.04751864346590909,0.010690471,2.035419501133787
1045_IEO_FEA_HI.wav,-297.0653,99.30382,5.010792,30.464241,-15.238495,-1.3675942e-05,0.06429751888736264,0.11403319,2.1021315192743764
1045_IEO_FEA_LO.wav,-451.10474,146.93553,14.498672,58.80983,-20.598658,-2.2112263e-06,0.046767578125,0.00795446,2.3023129251700682
1045_IEO_FEA_MD.wav,-335.6042,118.36539,6.228441,35.652283,-11.558758,-3.1413085e-06,0.06398703835227272,0.045626737,2.035419501133787
1045_IEO_HAP_HI.wav,-387.5625,143.59079,-0.48766232,49.877766,-21.56622,-1.9605966e-07,0.06305939016990292,0.017312568,2.3690249433106576
1045_IEO_HAP_LO.wav,-419.25204,144.19821,9.02857,49.13285,-18.85836,-1.6380323e-05,0.05055989583333333,0.014444639,1.7351020408163265
1045_IEO_HAP_MD.wav,-408.92395,150.07706,9.489935,49.405666,-22.224064,-7.678883e-06,0.05780498798076923,0.011126344,2.1021315192743764
1045_IEO_NEU_XX.wav,-423.49475,144.57945,16.254414,47.953655,-18.762518,-8.869254e-06,0.048029641544117645,0.01070172,1.9686621315192743
1045_IEO_SAD_HI.wav,-455.48892,146.64568,14.588135,63.24058,-23.346,-1.8793748e-05,0.04490489130434783,0.0073870663,2.669342403628118
1045_IEO_SAD_LO.wav,-455.34692,154.87581,10.518165,62.142006,-31.161474,-1.3418861e-05,0.0473046875,0.006952691,1.7351020408163265
1045_IEO_SAD_MD.wav,-439.45724,144.46709,16.064974,53.195957,-19.992413,-5.295594e-06,0.0460672824182243,0.009714222,2.4691609977324265
1045_IOM_ANG_XX.wav,-334.64505,142.57841,-12.755497,44.71184,-2.2643507,-2.6797672e-05,0.05452778183411215,0.040812902,2.4691609977324265
1045_IOM_DIS_XX.wav,-415.5605,152.0446,8.485817,50.456623,-7.1546803,-1.2234072e-05,0.038906060376213594,0.01670162,2.3690702947845805
1045_IOM_FEA_XX.wav,-422.7539,150.15347,8.337169,52.203697,-8.17958,-1.5646016e-05,0.03840023347701149,0.015909698,2.0020408163265304
1045_IOM_HAP_XX.wav,-389.0944,147.69604,3.8666942,44.445473,-5.1480327,-1.6749964e-05,0.044805112092391304,0.02753793,2.1354648526077096
1045_IOM_NEU_XX.wav,-420.58252,156.04483,-0.7794936,60.5356,-17.475193,-1.9374477e-06,0.04904513888888889,0.013129887,2.282721088435374
1045_IOM_SAD_XX.wav,-436.03152,156.24074,10.796049,56.886406,-15.042541,1.3685882e-05,0.04021381578947368,0.011049986,2.2022222222222223
1045_ITH_ANG_XX.wav,-360.17755,133.93071,4.2079787,40.049206,-6.3359013,-9.444733e-06,0.05180064418859649,0.02619984,2.635963718820862
1045_ITH_DIS_XX.wav,-449.56677,149.06892,6.7965274,60.474316,-16.011848,-8.437424e-06,0.04349623631386861,0.0070628542,3.1698412698412697
1045_ITH_FEA_XX.wav,-449.1772,149.18442,10.026077,63.094467,-14.570113,-2.3290922e-05,0.03934518914473684,0.0077127046,2.635963718820862
1045_ITH_HAP_XX.wav,-405.6451,139.65726,5.6726155,51.586884,-8.9382105,-5.091975e-06,0.04619505695093458,0.015627628,2.4691609977324265
1045_ITH_NEU_XX.wav,-398.9376,150.96327,-4.5651884,53.41828,-13.940464,-1.2121781e-05,0.051299349952290074,0.013742789,3.0364172335600905
1045_ITH_SAD_XX.wav,-429.633,143.51422,4.581052,61.669205,-14.79347,-9.22197e-06,0.04483235677083333,0.009909509,2.769478458049887
1045_ITS_ANG_XX.wav,-403.64926,138.91957,8.818894,60.480717,-14.410227,-6.7712117e-06,0.06536865234375,0.014821678,2.769478458049887
1045_ITS_DIS_XX.wav,-427.8616,135.51874,15.876949,58.931965,-12.1863985,-1.8684283e-05,0.05907474347014925,0.0098082265,3.1031292517006803
1045_ITS_FEA_XX.wav,-424.19562,145.88179,9.455485,60.36763,-17.724329,-1.637123e-05,0.05624740735619469,0.010775684,2.6026303854875286
1045_ITS_HAP_XX.wav,-400.2678,127.64948,20.577421,50.284206,-7.9466085,-1.6886048e-05,0.05636092991504854,0.017098954,2.3690249433106576
1045_ITS_NEU_XX.wav,-402.007,140.39075,6.137915,59.561897,-16.967392,1.4530477e-06,0.0713233278508772,0.013455546,2.635963718820862
1045_ITS_SAD_XX.wav,-453.32916,145.14716,12.177939,68.636604,-20.183788,-4.2680367e-06,0.05009475556930693,0.007092441,2.3356916099773244
1045_IWL_ANG_XX.wav,-347.804,144.00601,5.1903515,28.01976,-15.72036,-1.32655e-05,0.051647186279296875,0.037871607,2.9696598639455782
1045_IWL_DIS_XX.wav,-447.96747,149.16652,5.5593696,61.86164,-14.810188,-8.814019e-06,0.0440201585310219,0.007145989,3.1698412698412697
1045_IWL_FEA_XX.wav,-434.16663,153.7479,10.916795,52.388573,-19.73905,-7.605972e-06,0.0418017578125,0.010590241,2.3023129251700682
1045_IWL_HAP_XX.wav,-383.30304,147.72557,3.32277,35.40432,-13.177809,-2.3894072e-06,0.04451151097074468,0.02358145,2.168843537414966
1045_IWL_NEU_XX.wav,-390.44962,147.60454,9.551769,39.28039,-18.67098,-7.825779e-06,0.04855501853813559,0.018307332,2.73609977324263
1045_IWL_SAD_XX.wav,-457.42834,150.95515,14.737346,60.254616,-19.644815,-1.05125e-05,0.041050502232142856,0.008002826,2.902902494331066
1045_IWW_ANG_XX.wav,-386.17526,136.1832,14.361551,40.03478,-12.26634,-8.139638e-06,0.052815755208333336,0.021098033,2.635963718820862
1045_IWW_DIS_XX.wav,-433.66202,150.8391,9.662517,53.89895,-21.247948,-1.0560306e-05,0.05141648968446602,0.009300438,2.3690702947845805
1045_IWW_FEA_XX.wav,-457.68335,147.11884,11.77923,66.892395,-21.372429,-1.0949512e-05,0.04282859519675926,0.007050851,2.5025396825396826
1045_IWW_HAP_XX.wav,-393.91656,149.0419,6.286392,46.919952,-19.319513,-9.773927e-06,0.04890773607336957,0.019986905,2.1354648526077096
1045_IWW_NEU_XX.wav,-387.51663,142.44678,7.702324,45.61506,-16.122713,2.6339549e-06,0.05465365872524752,0.01819219,2.3356916099773244
1045_IWW_SAD_XX.wav,-457.29593,154.47974,7.9685454,66.347565,-21.823664,-1.0088432e-05,0.045400390625,0.0075307726,2.3023129251700682
1045_MTI_ANG_XX.wav,-368.14194,139.46016,9.1326885,51.06398,-14.203934,2.8509887e-06,0.05413818359375,0.027334569,2.769478458049887
1045_MTI_DIS_XX.wav,-423.49005,150.84618,12.783256,55.153854,-14.4345,-1.27317235e-05,0.04327195690524194,0.011967165,2.8695691609977323
1045_MTI_FEA_XX.wav,-412.2793,141.17856,25.634417,43.748055,-6.204924,-7.952746e-06,0.04036845858134921,0.018389327,2.902902494331066
1045_MTI_HAP_XX.wav,-378.56372,139.7984,11.939256,43.615025,-9.084723,-5.1143443e-06,0.04704059103260869,0.031646382,2.669342403628118
1045_MTI_NEU_XX.wav,-410.9892,149.30447,9.869455,55.231647,-12.647982,-1.18220805e-05,0.04770100911458333,0.015580993,2.769478458049887
1045_MTI_SAD_XX.wav,-454.24118,153.61343,17.382599,58.71969,-19.005571,1.6832168e-07,0.03961010514018692,0.007945073,2.4691609977324265
1045_TAI_ANG_XX.wav,-383.08447,135.31583,16.239916,50.96939,-18.087332,-1.1074622e-05,0.06397530691964286,0.02198091,3.2365986394557824
1045_TAI_DIS_XX.wav,-420.50345,148.05867,12.762385,56.03093,-18.913258,-2.207742e-06,0.05394461495535714,0.0110484995,3.2365986394557824
1045_TAI_FEA_XX.wav,-452.80292,142.69777,18.55247,64.49656,-18.855371,-7.675121e-06,0.04463441910282258,0.0076426133,2.8695691609977323
1045_TAI_HAP_XX.wav,-378.04547,134.62369,14.906883,45.22774,-15.544606,-4.987405e-06,0.0554370545504386,0.026210036,2.635963718820862
1045_TAI_NEU_XX.wav,-400.2017,142.44919,9.69758,59.024292,-19.403917,-5.031264e-06,0.057195679754273504,0.0141260475,2.702721088435374
1045_TAI_SAD_XX.wav,-447.85507,148.50922,17.411728,62.779297,-23.035994,-1.48856025e-05,0.048986486486486486,0.009195503,2.569251700680272
1045_TIE_ANG_XX.wav,-330.7818,122.07945,-3.7052805,41.803555,-9.970829,-3.871039e-06,0.07020323426573427,0.03881348,3.3033560090702947
1045_TIE_DIS_XX.wav,-401.33325,141.09097,1.175643,54.560925,-15.272122,-9.790291e-06,0.0589599609375,0.013264785,3.703718820861678
1045_TIE_FEA_XX.wav,-366.9242,133.4382,2.2399526,44.462936,-11.843563,-1.6927106e-05,0.05522341844512195,0.025536308,2.836190476190476
1045_TIE_HAP_XX.wav,-410.92633,123.54774,20.674435,42.50911,-0.12501645,-1.1077075e-05,0.044182477678571426,0.0150531735,3.2365986394557824
1045_TIE_NEU_XX.wav,-402.99527,152.50194,-1.964536,51.06034,-18.398792,-1.8587929e-05,0.05028000553097345,0.013258347,2.6026303854875286
1045_TIE_SAD_XX.wav,-447.20715,150.30728,8.323212,62.39916,-21.252308,-3.6736367e-06,0.047122678894927536,0.008039523,3.2032199546485263
1045_TSI_ANG_XX.wav,-379.7741,118.25926,12.887779,56.663696,-14.662447,6.8629047e-06,0.10718167212701613,0.018756932,2.8695691609977323
1045_TSI_DIS_XX.wav,-433.2966,127.934456,14.118356,65.79997,-16.67563,-8.006704e-06,0.0939065481870229,0.007749897,3.0364172335600905
1045_TSI_FEA_XX.wav,-422.30124,118.98372,27.735193,56.20968,-6.061947,-1.4242318e-05,0.06641663896276596,0.010883464,2.168843537414966
1045_TSI_HAP_XX.wav,-395.55695,113.006294,21.309364,48.76239,-2.892385,-1.5968826e-05,0.0833270733173077,0.018691309,2.4024036281179137
1045_TSI_NEU_XX.wav,-413.00333,118.97128,21.497957,57.690655,-9.820046,-2.1990998e-05,0.08493672520661157,0.012316556,2.802857142857143
1045_TSI_SAD_XX.wav,-453.50354,135.81268,15.09616,69.08228,-18.505087,-1.8104498e-05,0.06525836074561403,0.007397129,2.635963718820862
1045_WSI_ANG_XX.wav,-370.19614,132.40121,10.1366,48.475613,-20.693247,-1.3560647e-06,0.07400134010036497,0.024239032,3.1698412698412697
1045_WSI_DIS_XX.wav,-409.9324,136.26228,18.010582,44.827896,-16.493937,-1.4612657e-05,0.0653728328339041,0.0118758185,3.3700226757369616
1045_WSI_FEA_XX.wav,-432.49933,139.87387,20.769577,55.96137,-18.002296,-1.0773308e-05,0.054307245575221236,0.010199894,2.6026303854875286
1045_WSI_HAP_XX.wav,-383.5219,143.10217,4.75819,51.912136,-22.33548,-1.602997e-05,0.06820381637168142,0.022121109,2.6026303854875286
1045_WSI_NEU_XX.wav,-406.64597,142.08951,11.901556,53.66166,-22.45906,-1.1423927e-05,0.06967342601102941,0.013893653,3.1364625850340135
1045_WSI_SAD_XX.wav,-433.46732,150.42595,12.306667,59.128242,-23.14609,-2.640909e-05,0.052373471467391304,0.010065436,2.669342403628118
1046_DFA_ANG_XX.wav,-336.89902,124.74476,-13.585865,51.681625,-6.7866273,-3.550673e-06,0.08354048295454546,0.037307728,2.282721088435374
1046_DFA_DIS_XX.wav,-423.56226,148.1541,1.8271244,64.23171,-10.940081,-9.3284725e-06,0.04688019448138298,0.011236013,2.168843537414966
1046_DFA_FEA_XX.wav,-372.14157,129.30667,3.2456203,50.01313,-2.8785253,-4.874629e-06,0.05343773251488095,0.030585295,1.9352834467120181
1046_DFA_HAP_XX.wav,-390.99942,128.77939,9.230541,50.006516,0.83382934,-1.9938603e-05,0.05098655007102273,0.021651793,2.035419501133787
1046_DFA_NEU_XX.wav,-401.115,136.11047,8.366699,52.721424,-6.095062,-1.2386264e-05,0.05262009640957447,0.015167859,2.168843537414966
1046_DFA_SAD_XX.wav,-440.32974,148.17055,9.013825,65.66309,-14.45528,-9.017199e-07,0.045202496408045974,0.008972395,2.0020408163265304
1046_IEO_ANG_HI.wav,-313.71375,113.52919,-7.728724,42.679058,-19.88329,-1.6480899e-05,0.0803198483910891,0.06364904,2.3356916099773244
1046_IEO_ANG_LO.wav,-394.46075,138.84067,11.04086,41.410286,-9.535949,2.3437284e-05,0.049917367788461536,0.020000162,2.1021315192743764
1046_IEO_ANG_MD.wav,-375.35516,139.42015,8.05797,38.772125,-17.417051,-1.52817e-05,0.05970982142857143,0.021489218,2.2689795918367346
1046_IEO_DIS_HI.wav,-382.98822,133.1047,8.432111,40.187157,-12.2864685,6.306838e-06,0.056439568014705885,0.021459492,1.9686621315192743
1046_IEO_DIS_LO.wav,-412.23325,144.2647,11.412942,45.211586,-11.486363,-4.5763472e-06,0.044677734375,0.013863796,1.901904761904762
1046_IEO_DIS_MD.wav,-365.70596,130.83342,-1.5330577,41.91257,-13.999731,-1.2074253e-05,0.05418812144886364,0.025504518,2.035419501133787
1046_IEO_FEA_HI.wav,-351.0472,124.45056,-7.67611,44.774864,-13.684914,-1.7051176e-05,0.064375,0.03219676,1.7351020408163265
1046_IEO_FEA_LO.wav,-439.54605,144.91025,20.804777,49.25258,-15.584147,-3.6864645e-07,0.041594328703703706,0.010670934,1.8685260770975056
1046_IEO_FEA_MD.wav,-434.9508,140.88014,20.213432,49.03842,-14.588078,3.096554e-06,0.045657467532467536,0.010343896,1.7684807256235828
1046_IEO_HAP_HI.wav,-287.29468,114.92512,-29.296171,43.66688,-20.091934,-3.313223e-05,0.0894140625,0.06333522,1.7351020408163265
1046_IEO_HAP_LO.wav,-431.1871,145.44812,13.911471,53.681377,-18.982944,4.5199354e-07,0.04537353515625,0.012148065,1.8351927437641724
1046_IEO_HAP_MD.wav,-413.63318,145.88736,-0.9651728,51.18057,-9.845528,2.9475104e-06,0.056868912337662336,0.010738829,1.7684807256235828
1046_IEO_NEU_XX.wav,-426.90823,146.341,18.747747,43.97424,-14.001006,-1.6833354e-05,0.042289115287162164,0.011665818,1.7017233560090703
1046_IEO_SAD_HI.wav,-458.69318,150.64337,14.961892,59.057125,-19.098993,-2.8692205e-06,0.0406201171875,0.0070622223,2.3023129251700682
1046_IEO_SAD_LO.wav,-450.9048,147.82713,18.38349,51.73085,-16.60065,1.8512388e-05,0.04388576600609756,0.00795267,1.901904761904762
1046_IEO_SAD_MD.wav,-465.32565,151.9241,16.897882,63.249893,-19.44776,-5.894653e-06,0.038590494791666666,0.0068803355,2.06875283446712
1046_IOM_ANG_XX.wav,-358.45837,136.31017,-14.174593,57.175865,-5.9003115,-7.433411e-06,0.06157178217821782,0.03150216,2.3356916099773244
1046_IOM_DIS_XX.wav,-421.4911,141.91003,9.37382,55.18635,-3.5281985,-1.8326115e-05,0.042787905092592594,0.0132373795,2.5025396825396826
1046_IOM_FEA_XX.wav,-443.47165,147.42073,17.009836,57.216904,-8.102085,-2.0145199e-05,0.03599453816371682,0.011494579,2.6026303854875286
1046_IOM_HAP_XX.wav,-398.68195,142.35327,-1.3048698,56.889072,-7.4983706,-1.8972394e-05,0.050680020960365856,0.018472204,1.901904761904762
1046_IOM_NEU_XX.wav,-411.38364,146.21072,4.8464084,55.908062,-6.3878994,-1.1049175e-05,0.04592526614010989,0.014563374,2.1021315192743764
1046_IOM_SAD_XX.wav,-432.35706,156.59673,2.4384615,56.703934,-14.460597,-2.1820499e-05,0.04603539443597561,0.010545968,1.901904761904762
1046_ITH_ANG_XX.wav,-362.94562,140.44098,-13.236006,51.859997,-3.804638,1.5759242e-06,0.05886905751329787,0.024732823,2.168843537414966
1046_ITH_DIS_XX.wav,-416.5072,146.65576,1.9423187,58.75289,-9.802556,-1.2803174e-05,0.04788411458333333,0.011860966,2.43578231292517
1046_ITH_FEA_XX.wav,-315.6774,133.1183,-13.180731,39.46117,-5.0083885,5.3971035e-06,0.06501116071428571,0.04807155,1.9352834467120181
1046_ITH_HAP_XX.wav,-373.12598,141.11412,-5.7831683,48.331936,-8.069846,-1.6641387e-05,0.05249828296703297,0.022308432,2.1021315192743764
1046_ITH_NEU_XX.wav,-411.30045,148.19667,-1.111843,53.128513,-9.88516,-1.26618625e-05,0.045741997876213594,0.013439626,2.3690702947845805
1046_ITH_SAD_XX.wav,-428.25226,156.21666,2.611368,58.69483,-15.833572,-3.2953274e-06,0.041794996995192304,0.010317587,2.4024036281179137
1046_ITS_ANG_XX.wav,-360.45212,128.13988,-2.9952176,58.07284,-9.378225,-9.888246e-06,0.08357087556306306,0.02668238,2.569251700680272
1046_ITS_DIS_XX.wav,-432.6151,144.97263,8.386667,65.311485,-12.337188,-7.922438e-06,0.05775171396683673,0.009871969,2.2689795918367346
1046_ITS_FEA_XX.wav,-387.03174,130.68263,6.6150675,51.66697,-5.4536395,3.9757706e-06,0.06064453125,0.021491693,2.06875283446712
1046_ITS_HAP_XX.wav,-348.09244,126.23516,-3.5480812,46.4563,-5.3222885,-1.29133405e-05,0.072021484375,0.035462912,2.1354648526077096
1046_ITS_NEU_XX.wav,-409.66562,131.97281,15.996404,55.132614,-6.098592,-1.2745066e-05,0.05764938186813187,0.014451504,2.1021315192743764
1046_ITS_SAD_XX.wav,-443.0843,151.88042,4.1869617,66.65294,-19.678967,-6.241099e-06,0.049658203125,0.0085986545,2.3023129251700682
1046_IWL_ANG_XX.wav,-298.44565,142.5305,-25.96438,33.882698,-15.855767,-5.528408e-06,0.06700598675271739,0.060227323,2.1354648526077096
1046_IWL_DIS_XX.wav,-403.09634,148.97414,5.6827455,39.640774,-7.187138,-1.20751965e-05,0.04566924426020408,0.017626965,2.2689795918367346
1046_IWL_FEA_XX.wav,-346.4979,141.3684,-13.351577,32.351395,-9.508042,1.02966405e-05,0.0601068853021978,0.030939199,2.1021315192743764
1046_IWL_HAP_XX.wav,-365.66418,151.94855,-11.34597,35.45186,-12.407525,1.3000553e-05,0.05239035866477273,0.027428264,2.035419501133787
1046_IWL_NEU_XX.wav,-406.8429,154.75583,8.4903345,37.719967,-11.772685,-1.4021345e-05,0.04441481370192308,0.015374249,2.4024036281179137
1046_IWL_SAD_XX.wav,-423.31165,149.24269,12.892975,39.508976,-6.6761756,-9.281276e-06,0.04739780618686869,0.013020013,2.282721088435374
1046_IWW_ANG_XX.wav,-358.33945,139.88686,-1.5668647,37.95835,-6.0754733,-7.647118e-06,0.05979853091032609,0.031260397,2.1354648526077096
1046_IWW_DIS_XX.wav,-391.92148,141.63628,7.0029325,39.115707,-6.2141137,4.403985e-06,0.05708068094135803,0.01769487,1.8685714285714285
1046_IWW_FEA_XX.wav,-414.76004,157.34247,29.353334,50.154644,-10.269659,-6.7736687e-06,0.03743941695601852,0.017484192,2.5025396825396826
1046_IWW_HAP_XX.wav,-390.2465,152.4833,3.4896226,38.32296,-12.2901945,-1.3981502e-05,0.05514564043209876,0.018111786,1.8685714285714285
1046_IWW_NEU_XX.wav,-426.25253,145.38466,11.873323,50.235027,-13.172615,-1.0770363e-05,0.05385890151515151,0.012965737,2.282721088435374
1046_IWW_SAD_XX.wav,-438.5744,155.96835,9.07092,56.07464,-18.622011,-1.389978e-05,0.04371861049107143,0.009162091,1.9352834467120181
1046_MTI_ANG_XX.wav,-375.04388,142.08887,7.713383,49.362495,-13.343281,6.3586463e-06,0.06007133152173913,0.027690256,2.669342403628118
1046_MTI_DIS_XX.wav,-417.40616,144.91025,17.434523,48.368176,-9.066964,-1.0385288e-05,0.049857954545454546,0.015841236,2.5359183673469388
1046_MTI_FEA_XX.wav,-395.65414,142.44069,11.907593,42.373486,-10.050626,-1.842593e-05,0.054302793560606064,0.020340897,2.282721088435374
1046_MTI_HAP_XX.wav,-397.16833,145.33871,9.212108,47.410572,-17.665628,-2.1767094e-06,0.05138739224137931,0.0199892,2.0020408163265304
1046_MTI_NEU_XX.wav,-402.33112,147.71507,15.485982,46.988773,-10.748856,-2.147684e-05,0.04850802951388889,0.019129237,2.06875283446712
